trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
621,False,"{'a': 0.9, 'e': 0.15030991511491693}",25,11,25.224315984193076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.9, 'e': 0.1498511879687958}",25,18,12.188017768424743,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.9, 'e': 0.14939386080080927}",25,15,15.394934954685091,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.9, 'e': 0.14893792933839858}",30,8,40.22788790196565,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.9, 'e': 0.14848338932204397}",25,14,16.7754476142227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.9, 'e': 0.14803023650522532}",20,12,13.84090627624312,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.9, 'e': 0.1475784666543824}",25,9,-14.518879986519902,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
628,False,"{'a': 0.9, 'e': 0.14712807554887514}",20,6,23.045347608306983,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.9, 'e': 0.1466790589809446}",25,0,34.851237008746416,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.9, 'e': 0.14623141275567317}",20,11,17.920196185830925,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.9, 'e': 0.14578513269094565}",30,20,18.084795316427076,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.9, 'e': 0.14534021461741015}",30,19,21.422340670881006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.9, 'e': 0.14489665437843915}",25,12,26.82560047986286,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.9, 'e': 0.14445444783009062}",20,15,8.391144517267799,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.9, 'e': 0.14401359084106938}",20,14,12.130985408969083,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.9, 'e': 0.14357407929268834}",25,15,21.05604229206045,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.9, 'e': 0.14313590907883017}",30,10,36.3536012653099,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.9, 'e': 0.14269907610590887}",25,20,10.610580483136893,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.9, 'e': 0.14226357629283173}",20,11,16.06287890991246,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.9, 'e': 0.14182940557096085}",20,5,22.710006376009446,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.9, 'e': 0.1413965598840753}",20,10,20.593773075614454,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.9, 'e': 0.1409650351883333}",30,10,-6.235901430137103,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
643,False,"{'a': 0.9, 'e': 0.14053482745223433}",20,10,19.39380336633543,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.9, 'e': 0.1401059326565816}",20,12,12.505160119425797,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.9, 'e': 0.1396783467944443}",25,12,27.417697104391813,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.9, 'e': 0.13925206587112032}",30,20,16.349072240374788,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.9, 'e': 0.1388270859040989}",25,11,25.99662181822675,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.9, 'e': 0.13840340292302328}",20,8,21.741202665786364,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.9, 'e': 0.13798101296965398}",30,11,30.898277671419347,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.9, 'e': 0.1375599120978314}",25,18,13.106102475107107,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.9, 'e': 0.13714009637343907}",20,7,21.9775345375008,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.9, 'e': 0.13672156187436715}",20,8,24.709898492758768,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.9, 'e': 0.1363043046904754}",20,14,10.016114068482533,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.9, 'e': 0.135888320923557}",30,16,32.13246969559796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.9, 'e': 0.13547360668730185}",20,12,13.67176559606974,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.9, 'e': 0.13506015810726044}",20,10,19.832077751278945,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.9, 'e': 0.13464797132080764}",30,4,46.295311425423,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.9, 'e': 0.13423704247710638}",20,2,29.862111779521776,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.9, 'e': 0.1338273677370722}",25,20,10.489067357216445,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.9, 'e': 0.13341894327333675}",25,6,31.985289889845877,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.9, 'e': 0.13301176527021244}",20,7,21.837172059944578,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.9, 'e': 0.1326058299236567}",30,12,31.302100055454297,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.9, 'e': 0.13220113344123632}",20,0,24.756450788470246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
664,False,"{'a': 0.9, 'e': 0.13179767204209233}",20,13,10.77949687300648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.9, 'e': 0.1313954419569043}",20,9,22.190220437811856,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.9, 'e': 0.1309944394278553}",30,16,30.765156492613105,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.9, 'e': 0.13059466070859693}",20,14,9.256951841674184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.9, 'e': 0.13019610206421395}",30,3,42.16793795666969,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.9, 'e': 0.1297987597711899}",20,2,27.56887756242107,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.9, 'e': 0.12940263011737177}",25,0,36.28462172161752,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
671,False,"{'a': 0.9, 'e': 0.1290077094019358}",25,14,19.861506291007313,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.9, 'e': 0.1286139939353524}",30,16,24.193109410003544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.9, 'e': 0.12822148003935221}",20,16,7.239077538521501,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.9, 'e': 0.1278301640468915}",20,12,10.989261946290654,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.9, 'e': 0.1274400423021177}",20,9,20.493469556149435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.9, 'e': 0.12705111116033566}",25,11,20.031727889141933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.9, 'e': 0.1266633669879732}",25,10,23.12859303772786,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.9, 'e': 0.1262768061625475}",20,15,6.754512474747261,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.9, 'e': 0.125891425072631}",25,8,26.82227713933019,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.9, 'e': 0.12550722011781792}",20,6,21.89979222701786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.9, 'e': 0.12512418770869022}",20,9,20.228783862680487,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.9, 'e': 0.12474232426678455}",20,11,15.829701060173166,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.9, 'e': 0.12436162622455837}",25,4,39.58734214762626,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.9, 'e': 0.12398209002535716}",20,11,17.444345291424586,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.9, 'e': 0.12360371212338052}",20,15,9.964649222744198,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.9, 'e': 0.12322648898364957}",20,9,14.823140629815143,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.9, 'e': 0.12285041708197379}",25,14,20.190035307979436,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.9, 'e': 0.12247549290491778}",25,7,30.074870675323357,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.9, 'e': 0.12210171294976915}",25,20,9.770629131490566,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.9, 'e': 0.12172907372450492}",25,20,9.879244945773245,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.9, 'e': 0.12135757174775964}",30,8,38.56750548844578,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.9, 'e': 0.1209872035487923}",20,12,13.925006815339032,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.9, 'e': 0.12061796566745436}",25,8,30.95875400212195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.9, 'e': 0.12024985465415713}",20,13,12.9799846124967,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.9, 'e': 0.11988286706983967}",20,10,15.130178607324641,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.9, 'e': 0.11951699948593664}",20,6,27.067059066980924,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.9, 'e': 0.11915224848434613}",25,18,15.998254645754317,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.9, 'e': 0.11878861065739801}",20,2,26.113592210874014,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.9, 'e': 0.11842608260782186}",20,10,17.21032203228264,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.9, 'e': 0.11806466094871539}",25,13,19.400866677429764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.9, 'e': 0.1177043423035125}",20,13,14.631068148964317,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.9, 'e': 0.11734512330595222}",25,12,25.977670213650605,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.9, 'e': 0.11698700060004669}",20,8,15.471711157211313,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.9, 'e': 0.11662997084005049}",25,14,24.10393717794503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.9, 'e': 0.11627403069042863}",25,6,31.92642879569299,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.9, 'e': 0.11591917682582598}",30,8,36.41209218228521,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.9, 'e': 0.11556540593103594}",25,19,11.574366738910909,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.9, 'e': 0.11521271470096933}",20,12,14.371165304828077,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.9, 'e': 0.11486109984062406}",30,19,21.525331766073933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.9, 'e': 0.11451055806505361}",25,13,22.14253812847956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.9, 'e': 0.11416108609933694}",20,12,17.39927745837248,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.9, 'e': 0.11381268067854747}",20,10,19.097395557973375,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.9, 'e': 0.11346533854772292}",25,6,37.17072652753727,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.9, 'e': 0.11311905646183475}",20,9,20.09758672339904,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.9, 'e': 0.1127738311857578}",30,16,24.157748778878478,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.9, 'e': 0.11242965949424003}",20,9,19.141319952039176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.9, 'e': 0.11208653817187259}",30,6,36.566922103052654,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.9, 'e': 0.11174446401305961}",25,13,21.58562353313662,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.9, 'e': 0.11140343382198832}",30,22,16.956672898191567,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.9, 'e': 0.11106344441259917}",30,16,22.91556297266077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.9, 'e': 0.11072449260855599}",25,12,20.376181174745145,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.9, 'e': 0.11038657524321654}",20,14,7.242654821802791,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.9, 'e': 0.11004968915960253}",25,13,20.914879786048807,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.9, 'e': 0.10971383121037075}",20,5,-16.188900354203398,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
725,False,"{'a': 0.9, 'e': 0.10937899825778293}",25,2,42.67114725872143,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.9, 'e': 0.10904518717367702}",30,20,16.642091220271443,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.9, 'e': 0.10871239483943755}",20,10,17.84592233635303,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.9, 'e': 0.10838061814596682}",25,16,19.211358857384145,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.9, 'e': 0.10804985399365566}",20,11,17.878005783560145,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.9, 'e': 0.10772009929235452}",35,18,-15.284300828529508,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
731,False,"{'a': 0.9, 'e': 0.10739135096134465}",20,16,7.3084677633549475,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.9, 'e': 0.10706360592930914}",25,15,17.175041376633743,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.9, 'e': 0.10673686113430446}",35,26,15.510335501529012,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.9, 'e': 0.10641111352373174}",20,13,14.010482869696471,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.9, 'e': 0.10608636005430831}",20,10,19.6037211156957,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.9, 'e': 0.10576259769203906}",20,4,25.804270955568153,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.9, 'e': 0.10543982341218847}",20,4,27.198124930283203,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.9, 'e': 0.10511803419925184}",20,15,7.888747525461648,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.9, 'e': 0.1047972270469278}",20,11,18.502542462104486,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.9, 'e': 0.10447739895808951}",30,13,29.912267434808786,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.9, 'e': 0.10415854694475715}",30,16,28.07109807982679,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.9, 'e': 0.10384066802806985}",30,22,13.004865835951886,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.9, 'e': 0.10352375923825767}",25,13,20.850758349714017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.9, 'e': 0.10320781761461437}",35,17,30.09216701383436,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.9, 'e': 0.10289284020546907}",20,9,20.21591986193042,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.9, 'e': 0.10257882406815928}",25,17,15.313519755180371,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.9, 'e': 0.10226576626900294}",20,12,18.55123490799084,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.9, 'e': 0.10195366388327137}",20,14,13.715261733490742,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.9, 'e': 0.10164251399516176}",25,12,21.753566382102598,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.9, 'e': 0.10133231369777003}",20,8,24.162652705363286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.9, 'e': 0.10102306009306342}",20,16,6.945372162356366,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.9, 'e': 0.10071475029185377}",25,17,15.257471752982807,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.9, 'e': 0.10040738141377033}",30,13,31.897425736261948,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.9, 'e': 0.10010095058723288}",20,10,17.905470936444058,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.9, 'e': 0.09979545494942492}",20,3,27.096121686736453,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.9, 'e': 0.09949089164626682}",20,0,29.856274170290064,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
757,False,"{'a': 0.9, 'e': 0.09918725783238938}",25,4,35.498568900735464,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.9, 'e': 0.09888455067110692}",25,17,-26.40690103973105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
759,False,"{'a': 0.9, 'e': 0.09858276733439128}",25,13,21.132678680008134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.9, 'e': 0.09828190500284477}",30,23,15.061809123685387,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.9, 'e': 0.09798196086567436}",25,13,25.302529856055884,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.9, 'e': 0.09768293212066508}",25,15,17.95056848051266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.9, 'e': 0.09738481597415403}",25,13,24.982016905788008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.9, 'e': 0.09708760964100425}",25,15,18.667771051594162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.9, 'e': 0.09679131034457863}",20,2,27.55937122133212,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.9, 'e': 0.09649591531671407}",20,12,13.800630254115028,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.9, 'e': 0.09620142179769542}",35,19,25.889076617555652,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.9, 'e': 0.09590782703622998}",25,16,13.17847292929286,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.9, 'e': 0.09561512828942158}",20,10,17.09222644013133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.9, 'e': 0.09532332282274511}",20,12,14.801511180997474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.9, 'e': 0.09503240791002072}",20,6,27.384012001420015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.9, 'e': 0.09474238083338875}",35,23,27.294304648448243,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.9, 'e': 0.09445323888328383}",25,6,31.627263254431895,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.9, 'e': 0.09416497935841019}",20,9,21.911725637262066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.9, 'e': 0.09387759956571574}",25,16,17.665228571110045,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.9, 'e': 0.0935910968203675}",20,9,19.64636214693178,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.9, 'e': 0.09330546844572615}",20,6,27.3578284759311,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.9, 'e': 0.09302071177332108}",20,6,23.593708977470442,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.9, 'e': 0.09273682414282575}",25,20,9.932116392638962,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.9, 'e': 0.09245380290203231}",25,14,20.033390016164148,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.9, 'e': 0.09217164540682737}",20,12,16.191295276922073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.9, 'e': 0.09189034902116684}",20,9,20.452223089592884,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.9, 'e': 0.09160991111705166}",20,10,17.552306089724613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.9, 'e': 0.09133032907450303}",25,14,19.866509040573312,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.9, 'e': 0.09105160028153807}",20,10,20.227317890214444,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.9, 'e': 0.09077372213414517}",20,9,20.999586491105596,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.9, 'e': 0.09049669203626004}",25,0,36.69123324865663,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.9, 'e': 0.09022050739974113}",20,15,9.206424653783193,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.9, 'e': 0.08994516564434565}",20,0,31.897334598998388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.9, 'e': 0.08967066419770538}",25,13,20.985936008530363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.9, 'e': 0.08939700049530255}",20,6,23.6466890526052,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.9, 'e': 0.08912417198044614}",25,16,18.58913223976901,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.9, 'e': 0.0888521761042476}",30,19,22.142584155503226,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.9, 'e': 0.0885810103255976}",25,11,23.594724250877725,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.9, 'e': 0.08831067211114167}",25,15,17.46036241912811,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.9, 'e': 0.08804115893525696}",20,15,11.169887892202281,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.9, 'e': 0.08777246828002844}",35,21,25.9657707256352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.9, 'e': 0.0875045976352255}",25,14,25.181408819335175,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.9, 'e': 0.08723754449827842}",20,14,12.511539599111543,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.9, 'e': 0.086971306374255}",20,14,12.515928893826876,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.9, 'e': 0.08670588077583734}",20,2,28.834203748956558,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.9, 'e': 0.08644126522329834}",25,16,17.145610799931013,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.9, 'e': 0.08617745724447891}",25,14,20.77097391859208,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.9, 'e': 0.0859144543747646}",30,15,32.06111344955693,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.9, 'e': 0.08565225415706268}",20,7,19.127017245486304,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.9, 'e': 0.08539085414177909}",20,6,22.68590303196298,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
